inter_id,source,target,interaction,tissue_dataset,tau_source,tau_target,inter_tau,pairs_type,network_type,metastasis_dataset,signal,value,stat,pval,pval_corr,cancer_entropy,metastasis_entropy,is_curated
1547,FN1,ITGB7,4209.0,consensus,0.46,0.583,0.583,frequency,genecalls,hcmdb,1.0,3184.0,MWU_ratio,0.0045415037938423,0.0290956329984331,3.002352861787493,2.789950682375415,yes
1576,LAMB1,ITGB7,6093.0,consensus,0.467,0.583,0.583,frequency,genecalls,autopsy,1.0,25385.0,MWU_ratio,1.0290627020410634e-10,5.916014065831007e-09,3.159390011712439,3.076571851971432,no
1576,LAMB1,ITGB7,6093.0,consensus,0.467,0.583,0.583,frequency,genecalls,hcmdb,1.0,3998.0,MWU_ratio,0.0017764664231785,0.0148212459562653,2.91933670050304,2.680094044975657,no
1578,LAMA4,ITGB7,6041.0,consensus,0.362,0.583,0.583,frequency,genecalls,autopsy,1.0,23404.0,MWU_ratio,6.685690885667909e-10,2.6604756162004177e-08,3.190499736101023,3.1115841068953527,no
1578,LAMA4,ITGB7,6041.0,consensus,0.362,0.583,0.583,frequency,genecalls,hcmdb,1.0,3184.0,MWU_ratio,0.0045415037938423,0.0290956329984331,3.002352861787493,2.789950682375415,no
1579,LAMA5,ITGB7,6067.0,consensus,0.42,0.583,0.583,frequency,genecalls,autopsy,1.0,24677.0,MWU_ratio,1.6351025625943274e-10,8.34383219441517e-09,3.152194407655554,3.1183492572457414,no
1579,LAMA5,ITGB7,6067.0,consensus,0.42,0.583,0.583,frequency,genecalls,hcmdb,1.0,4073.0,MWU_ratio,0.0007880185889878,0.0083013731207508,2.962396357449,2.737150473155164,no
1580,LAMC1,ITGB7,6189.0,consensus,0.425,0.583,0.583,frequency,genecalls,autopsy,1.0,23404.0,MWU_ratio,6.685690885667909e-10,2.6604756162004177e-08,3.190499736101023,3.1115841068953527,no
1580,LAMC1,ITGB7,6189.0,consensus,0.425,0.583,0.583,frequency,genecalls,hcmdb,1.0,3184.0,MWU_ratio,0.0045415037938423,0.0290956329984331,3.002352861787493,2.789950682375415,no
1581,LAMC2,ITGB7,6214.0,consensus,0.598,0.583,0.598,frequency,genecalls,autopsy,1.0,22932.0,MWU_ratio,1.5035992043653792e-08,3.9526433629908073e-07,3.1282844474451323,3.041757338040676,no
1581,LAMC2,ITGB7,6214.0,consensus,0.598,0.583,0.598,frequency,genecalls,hcmdb,1.0,4120.0,MWU_ratio,0.0017208855745641,0.0144788295040509,2.9266250780661447,2.615029100845828,no
1583,LAMA3,ITGB7,6016.0,consensus,0.439,0.583,0.583,frequency,genecalls,autopsy,1.0,20946.0,MWU_ratio,1.0075723200131789e-07,2.121526668959788e-06,3.159909366574504,3.0772081328773138,no
1583,LAMA3,ITGB7,6016.0,consensus,0.439,0.583,0.583,frequency,genecalls,hcmdb,1.0,3456.0,MWU_ratio,0.0034062505543558,0.0245170824784446,3.010838612451004,2.7316802400909785,no
1584,LAMC3,ITGB7,6238.0,consensus,0.708,0.583,0.708,frequency,genecalls,autopsy,1.0,25438.0,MWU_ratio,4.978909170472989e-10,2.2379293810286622e-08,3.178128867609858,3.0437117681003345,no
1584,LAMC3,ITGB7,6238.0,consensus,0.708,0.583,0.708,frequency,genecalls,hcmdb,1.0,3745.0,MWU_ratio,0.0032098768054175,0.0233362352313322,2.969169608375489,2.743686711250952,no
1586,LAMB3,ITGB7,6144.0,consensus,0.533,0.583,0.583,frequency,genecalls,autopsy,1.0,19320.0,MWU_ratio,4.266511047685612e-06,6.008438853680631e-05,2.9676033482454303,2.919423008957656,no
1586,LAMB3,ITGB7,6144.0,consensus,0.533,0.583,0.583,frequency,genecalls,hcmdb,1.0,5112.0,MWU_ratio,0.0001571578363208,0.0023977637492184,2.6309613127192177,2.5611649936818823,no
1587,LAMA2,ITGB7,5991.0,consensus,0.521,0.583,0.583,frequency,genecalls,autopsy,1.0,23273.0,MWU_ratio,8.89295062533583e-10,3.3985174746602784e-08,3.191142890254863,3.112141064526435,no
1587,LAMA2,ITGB7,5991.0,consensus,0.521,0.583,0.583,frequency,genecalls,hcmdb,1.0,3184.0,MWU_ratio,0.0045415037938423,0.0290956329984331,3.002352861787493,2.789950682375415,no
1588,LAMB2,ITGB7,6118.0,consensus,0.331,0.583,0.583,frequency,genecalls,autopsy,1.0,23404.0,MWU_ratio,6.685690885667909e-10,2.6604756162004177e-08,3.190499736101023,3.1115841068953527,no
1588,LAMB2,ITGB7,6118.0,consensus,0.331,0.583,0.583,frequency,genecalls,hcmdb,1.0,3184.0,MWU_ratio,0.0045415037938423,0.0290956329984331,3.002352861787493,2.789950682375415,no
1551,ITGB1BP1,ITGB7,5773.0,consensus,0.28,0.583,0.583,frequency,genecalls,autopsy,1.0,23404.0,MWU_ratio,6.685690885667909e-10,2.6604756162004177e-08,3.190499736101023,3.1115841068953527,yes
1551,ITGB1BP1,ITGB7,5773.0,consensus,0.28,0.583,0.583,frequency,genecalls,hcmdb,1.0,3184.0,MWU_ratio,0.0045415037938423,0.0290956329984331,3.002352861787493,2.789950682375415,yes
1562,SPP1,ITGB7,8554.0,consensus,0.497,0.583,0.583,frequency,genecalls,autopsy,1.0,21371.0,MWU_ratio,3.7462512310946655e-08,8.736217588641457e-07,3.1544551680436315,3.120390188370309,yes
1562,SPP1,ITGB7,8554.0,consensus,0.497,0.583,0.583,frequency,genecalls,hcmdb,1.0,3203.0,MWU_ratio,0.0068512474336159,0.0383112502888365,2.9570977652847805,2.798511759342148,yes
1563,THBS2,ITGB7,8864.0,consensus,0.441,0.583,0.583,frequency,genecalls,autopsy,1.0,24677.0,MWU_ratio,1.6351025625943274e-10,8.34383219441517e-09,3.152194407655554,3.1183492572457414,no
1563,THBS2,ITGB7,8864.0,consensus,0.441,0.583,0.583,frequency,genecalls,hcmdb,1.0,3025.0,MWU_ratio,0.0098001555933921,0.049632707569867,2.955449216562479,2.797078514801984,no
1575,COMP,ITGB7,2545.0,consensus,0.71,0.583,0.71,frequency,genecalls,autopsy,1.0,20573.0,MWU_ratio,9.025822171783008e-07,1.4914096636231925e-05,3.05771186542193,3.0141996642043343,no
1575,COMP,ITGB7,2545.0,consensus,0.71,0.583,0.71,frequency,genecalls,hcmdb,1.0,5603.0,MWU_ratio,3.522731875977098e-05,0.0008900289923387,2.8144108263034453,2.550900629083585,no
1589,CHAD,ITGB7,1757.0,consensus,0.598,0.583,0.598,frequency,genecalls,autopsy,1.0,22447.0,MWU_ratio,3.0003445908882374e-08,7.250136302494557e-07,3.080959061393145,3.092171575945485,no
1589,CHAD,ITGB7,1757.0,consensus,0.598,0.583,0.598,frequency,genecalls,hcmdb,1.0,3213.0,MWU_ratio,0.0083008249541717,0.0439700177584669,2.906593163600611,2.8048082050546026,no
1591,THBS3,ITGB7,8895.0,consensus,0.311,0.583,0.583,frequency,genecalls,autopsy,1.0,23404.0,MWU_ratio,6.685690885667909e-10,2.6604756162004177e-08,3.190499736101023,3.1115841068953527,no
1591,THBS3,ITGB7,8895.0,consensus,0.311,0.583,0.583,frequency,genecalls,hcmdb,1.0,3184.0,MWU_ratio,0.0045415037938423,0.0290956329984331,3.002352861787493,2.789950682375415,no
1595,TNXB,ITGB7,9249.0,consensus,0.627,0.583,0.627,frequency,genecalls,autopsy,1.0,19871.0,MWU_ratio,1.7478632106510797e-06,2.702800954081661e-05,3.098917557260831,3.006588366826536,no
1595,TNXB,ITGB7,9249.0,consensus,0.627,0.583,0.627,frequency,genecalls,hcmdb,1.0,3758.0,MWU_ratio,0.0050998441753938,0.0312997518583305,2.8733238986680174,2.621494848025712,no
6006,COL4A5,ITGA1,2210.0,consensus,0.423,0.568,0.568,frequency,genecalls,autopsy,-1.0,-10114.0,MWU_ratio,0.0010906513752925,0.005728887754897,3.1777447884455494,3.090830565403579,yes
6006,COL4A5,ITGA1,2210.0,consensus,0.423,0.568,0.568,frequency,genecalls,hcmdb,-1.0,-4985.0,MWU_ratio,1.868405705121845e-06,8.389432041754358e-05,2.994408518720077,2.7059398784437545,yes
8084,THBS4,ITGA1,8904.0,consensus,0.572,0.568,0.572,frequency,genecalls,autopsy,-1.0,-18990.0,MWU_ratio,3.458710133826944e-08,8.104463759515573e-07,3.1974408929390035,3.1178023153180923,no
8084,THBS4,ITGA1,8904.0,consensus,0.572,0.568,0.572,frequency,genecalls,hcmdb,-1.0,-3397.0,MWU_ratio,0.0064004800567325,0.0363238769951826,2.9531331074147573,2.749122204022588,no
6016,COL7A1,ITGA1,2463.0,consensus,0.697,0.568,0.697,frequency,genecalls,autopsy,-1.0,-13749.0,MWU_ratio,4.8108433770456e-05,0.0004502056774096,3.1736942338893384,3.085920036166952,yes
6016,COL7A1,ITGA1,2463.0,consensus,0.697,0.568,0.697,frequency,genecalls,hcmdb,-1.0,-4078.0,MWU_ratio,0.0008377702377907,0.0085013078228269,2.9329978576123623,2.7009058298510635,yes
5958,ANGPTL1,ITGA1,284.0,consensus,0.487,0.568,0.568,frequency,genecalls,autopsy,-1.0,-12251.0,MWU_ratio,8.702827386797898e-05,0.0007162905842549,3.218681666141586,3.044232521115043,yes
5958,ANGPTL1,ITGA1,284.0,consensus,0.487,0.568,0.568,frequency,genecalls,hcmdb,-1.0,-3848.0,MWU_ratio,0.0021799597807427,0.0174276120478932,2.9436432171710383,2.5646337526806,yes
5996,COL22A1,ITGA1,2002.0,consensus,0.837,0.568,0.837,frequency,genecalls,autopsy,-1.0,-14789.0,MWU_ratio,0.0004324946963451,0.0026876013544367,3.0738092488345767,2.978043421116744,yes
5996,COL22A1,ITGA1,2002.0,consensus,0.837,0.568,0.837,frequency,genecalls,hcmdb,-1.0,-4015.0,MWU_ratio,0.0029484975914567,0.0220463158995373,2.812749751994019,2.631340171687271,yes
6004,COL28A1,ITGA1,2022.0,consensus,0.621,0.568,0.621,frequency,genecalls,autopsy,-1.0,-9717.0,MWU_ratio,0.0017779485639404,0.0084885546462206,3.177686579647694,3.0908705483405576,yes
6004,COL28A1,ITGA1,2022.0,consensus,0.621,0.568,0.621,frequency,genecalls,hcmdb,-1.0,-3248.0,MWU_ratio,0.0068614216159106,0.0383125513682224,2.943530768503208,2.638285307740828,yes
6228,WNT4,LRP5,9691.0,consensus,0.692,0.431,0.692,frequency,genecalls,autopsy,-1.0,-11001.0,MWU_ratio,0.0004969217762488,0.0030315023972984,3.1772868368724443,3.0904532355053265,yes
6228,WNT4,LRP5,9691.0,consensus,0.692,0.431,0.692,frequency,genecalls,hcmdb,-1.0,-4434.0,MWU_ratio,7.149527100283315e-05,0.0013891883823106,2.943439925839596,2.707546156925059,yes
6236,WNT6,LRP5,9739.0,consensus,0.658,0.431,0.658,frequency,genecalls,autopsy,-1.0,-11291.0,MWU_ratio,0.0033985960587297,0.0144240806308611,3.116368139880126,3.068753277087098,yes
6236,WNT6,LRP5,9739.0,consensus,0.658,0.431,0.658,frequency,genecalls,hcmdb,-1.0,-4128.0,MWU_ratio,0.0016309050964131,0.0139245552369615,2.88633306818892,2.6750375729539733,yes
6525,ZNRF3,LRP5,9852.0,consensus,0.378,0.431,0.431,frequency,genecalls,autopsy,-1.0,-10423.0,MWU_ratio,0.0006532372135797,0.0037979040839057,3.177847813360035,3.090905288251566,no
6525,ZNRF3,LRP5,9852.0,consensus,0.378,0.431,0.431,frequency,genecalls,hcmdb,-1.0,-5246.0,MWU_ratio,1.468127923998505e-07,1.0602330491142538e-05,2.995137625354769,2.7077546009218203,no
6247,WNT2B,LRP5,9649.0,consensus,0.508,0.431,0.508,frequency,genecalls,autopsy,-1.0,-10423.0,MWU_ratio,0.0006532372135797,0.0037979040839057,3.177847813360035,3.090905288251566,yes
6247,WNT2B,LRP5,9649.0,consensus,0.508,0.431,0.508,frequency,genecalls,hcmdb,-1.0,-5246.0,MWU_ratio,1.468127923998505e-07,1.0602330491142538e-05,2.995137625354769,2.7077546009218203,yes
6251,SOSTDC1,LRP5,8513.0,consensus,0.719,0.431,0.719,frequency,genecalls,autopsy,-1.0,-13770.0,MWU_ratio,1.5188294289572604e-05,0.0001720084242324,3.212062530631952,3.0857362546916027,yes
6251,SOSTDC1,LRP5,8513.0,consensus,0.719,0.431,0.719,frequency,genecalls,hcmdb,-1.0,-4959.0,MWU_ratio,1.6796257322059805e-05,0.0005089383424929,2.97336359412007,2.7044162935851257,yes
6224,LRP6,LRP5,6404.0,consensus,0.451,0.431,0.451,frequency,genecalls,autopsy,-1.0,-15636.0,MWU_ratio,1.1208708906161582e-08,3.156998368862069e-07,3.2186547313028573,3.090916351753049,yes
6224,LRP6,LRP5,6404.0,consensus,0.451,0.431,0.451,frequency,genecalls,hcmdb,-1.0,-5246.0,MWU_ratio,1.468127923998505e-07,1.0602330491142538e-05,2.995137625354769,2.7077546009218203,yes
6226,NDP,LRP5,6766.0,consensus,0.618,0.431,0.618,frequency,genecalls,autopsy,-1.0,-19430.0,MWU_ratio,3.5818043934892305e-06,5.1358930766147226e-05,3.0264544759199854,2.9521748768666454,yes
6226,NDP,LRP5,6766.0,consensus,0.618,0.431,0.618,frequency,genecalls,hcmdb,-1.0,-3482.0,MWU_ratio,0.0097248403982139,0.0493994530427442,2.794025805736956,2.5851165714991744,yes
6526,RNF43,LRP5,7954.0,consensus,0.544,0.431,0.544,frequency,genecalls,autopsy,-1.0,-14958.0,MWU_ratio,1.0922084805143633e-07,2.2452389972659006e-06,3.218242682661126,3.090845985117296,no
6526,RNF43,LRP5,7954.0,consensus,0.544,0.431,0.544,frequency,genecalls,hcmdb,-1.0,-4707.0,MWU_ratio,6.75532827895487e-06,0.0002567617318658,2.9922253545977067,2.707513601006683,no
2279,FAS,FASLG,3732.0,consensus,0.355,0.789,0.789,frequency,genecalls,autopsy,1.0,11626.0,MWU_ratio,0.003317075949063,0.0141751890926707,2.864662498960121,2.8588132283395806,yes
2279,FAS,FASLG,3732.0,consensus,0.355,0.789,0.789,frequency,genecalls,hcmdb,1.0,3548.0,MWU_ratio,0.0046142567923353,0.0294239509656936,2.6062343213363834,2.5516505343430125,yes
2280,IFNG,FASLG,5012.0,consensus,0.897,0.789,0.897,frequency,genecalls,autopsy,1.0,6087.0,MWU_ratio,0.0110883485954802,0.0370537072672537,2.179065652592927,2.024314199790076,no
2280,IFNG,FASLG,5012.0,consensus,0.897,0.789,0.897,frequency,genecalls,hcmdb,1.0,1906.0,MWU_ratio,0.0066091001569129,0.0372153748926622,1.6094379124341005,1.7778458919168405,no
2281,TYK2,FASLG,9303.0,consensus,0.202,0.789,0.789,frequency,genecalls,hcmdb,1.0,6859.0,MWU_ratio,4.100720094867057e-07,2.38502284175288e-05,2.929713494617925,2.59960956617508,no
2283,IL12RB1,FASLG,5217.0,consensus,0.67,0.789,0.789,frequency,genecalls,autopsy,1.0,14046.0,MWU_ratio,0.0001465979211278,0.0011185021686751,2.6867689963940173,2.5418763550448986,no
2283,IL12RB1,FASLG,5217.0,consensus,0.67,0.789,0.789,frequency,genecalls,hcmdb,1.0,4187.0,MWU_ratio,0.0006051386792637,0.0067666216703215,2.436190238791362,2.4071277952923755,no
2770,MRC1,PTPRC,6681.0,consensus,0.587,0.529,0.587,frequency,genecalls,autopsy,1.0,10829.0,MWU_ratio,0.0026031491070539,0.0116104465314614,3.182389735550361,3.073540338333316,yes
3715,FASLG,CASP7,3736.0,consensus,0.789,0.339,0.789,frequency,genecalls,hcmdb,1.0,6859.0,MWU_ratio,4.100720094867057e-07,2.38502284175288e-05,2.929713494617925,2.59960956617508,no
3714,GZMB,CASP7,4580.0,consensus,0.681,0.339,0.681,frequency,genecalls,autopsy,1.0,12011.0,MWU_ratio,0.0041051030912047,0.016700164474709,3.1182309342883423,3.015998984635174,yes
3714,GZMB,CASP7,4580.0,consensus,0.681,0.339,0.681,frequency,genecalls,hcmdb,1.0,7092.0,MWU_ratio,1.6314916353052014e-07,1.13108052092439e-05,2.926601407531894,2.597132229091576,yes
9058,MSTN,TGFBR1,6701.0,consensus,0.861,0.319,0.861,frequency,genecalls,autopsy,-1.0,-12164.0,MWU_ratio,7.836634234377967e-06,0.0001000917586422,2.157963565450758,2.657287226039444,yes
9058,MSTN,TGFBR1,6701.0,consensus,0.861,0.319,0.861,frequency,genecalls,hcmdb,-1.0,-2700.0,MWU_ratio,0.0056721733516629,0.0336032776476096,2.152758824912285,2.3454677443047607,yes
7909,NRG1,LGR4,6954.0,consensus,0.615,0.359,0.615,frequency,genecalls,autopsy,-1.0,-14849.0,MWU_ratio,1.1977997502474214e-06,1.9313964374342714e-05,3.213979574408899,3.089265281133791,yes
7909,NRG1,LGR4,6954.0,consensus,0.615,0.359,0.615,frequency,genecalls,hcmdb,-1.0,-4866.0,MWU_ratio,7.815569492846902e-06,0.0002857794313291,2.987919704653348,2.706499252842804,yes
7910,NDP,LGR4,6765.0,consensus,0.618,0.359,0.618,frequency,genecalls,autopsy,-1.0,-21749.0,MWU_ratio,1.8731598096041939e-07,3.619078251295408e-06,2.996692924835941,2.9167189824533963,yes
7910,NDP,LGR4,6765.0,consensus,0.618,0.359,0.618,frequency,genecalls,hcmdb,-1.0,-4395.0,MWU_ratio,0.0009886410525972,0.0096403312030119,2.764506415342361,2.527612980159018,yes
7916,NRG1,SIGLEC7,6955.0,consensus,0.615,0.699,0.699,frequency,genecalls,autopsy,1.0,13049.0,MWU_ratio,0.0018264654472114,0.0086772112566039,3.099652894567883,2.9294726019875617,yes
7916,NRG1,SIGLEC7,6955.0,consensus,0.615,0.699,0.699,frequency,genecalls,hcmdb,1.0,4572.0,MWU_ratio,0.0003926694849043,0.0048199344988394,2.935792539280759,2.6619373780627718,yes
7918,NRP2,SIGLEC7,6984.0,consensus,0.364,0.699,0.699,frequency,genecalls,autopsy,1.0,13547.0,MWU_ratio,0.0005826145147117,0.0034546691149172,3.1889458812664704,3.076848652275383,yes
7918,NRP2,SIGLEC7,6984.0,consensus,0.364,0.699,0.699,frequency,genecalls,hcmdb,1.0,3383.0,MWU_ratio,0.0022157325998883,0.0175999438227607,3.0256007510710514,2.756080136620599,yes
7922,MXRA5,SIGLEC7,6721.0,consensus,0.585,0.699,0.699,frequency,genecalls,autopsy,1.0,16518.0,MWU_ratio,5.151576056475131e-05,0.0004739122194053,3.117688386095578,3.0525150987348884,yes
7922,MXRA5,SIGLEC7,6721.0,consensus,0.585,0.699,0.699,frequency,genecalls,hcmdb,1.0,4110.0,MWU_ratio,0.0007909329082468,0.0083081510095354,2.9271459675628466,2.771772127993676,yes
7917,NTRK3,SIGLEC7,7061.0,consensus,0.481,0.699,0.699,frequency,genecalls,autopsy,1.0,15135.0,MWU_ratio,0.0001317509913141,0.0010141436110468,3.1919845223652707,3.079306710342654,yes
7917,NTRK3,SIGLEC7,7061.0,consensus,0.481,0.699,0.699,frequency,genecalls,hcmdb,1.0,3537.0,MWU_ratio,0.0015365708785597,0.01335599120722,3.026785012892651,2.756970064222005,yes
8334,CEACAM1,HAVCR2,1693.0,consensus,0.638,0.412,0.638,frequency,genecalls,autopsy,1.0,19680.0,MWU_ratio,1.89403935106512e-07,3.627106262801306e-06,3.166121626837387,3.119709544215711,yes
8334,CEACAM1,HAVCR2,1693.0,consensus,0.638,0.412,0.638,frequency,genecalls,hcmdb,1.0,3611.0,MWU_ratio,0.0005993116170756,0.006727505794789,2.9842051245800314,2.796720683110735,yes
8335,LGALS9,HAVCR2,6289.0,consensus,0.422,0.412,0.422,frequency,genecalls,autopsy,1.0,19680.0,MWU_ratio,1.89403935106512e-07,3.627106262801306e-06,3.166121626837387,3.119709544215711,yes
8335,LGALS9,HAVCR2,6289.0,consensus,0.422,0.412,0.422,frequency,genecalls,hcmdb,1.0,3534.0,MWU_ratio,0.0007267350147159,0.0078429459994121,2.983918221274748,2.7962848261441637,yes
7966,ERBB4,DLK1,3635.0,consensus,0.726,0.768,0.768,frequency,genecalls,autopsy,-1.0,-12068.0,MWU_ratio,0.0003455443351172,0.0022353445989125,2.621762555301878,2.3710299261008,yes
7966,ERBB4,DLK1,3635.0,consensus,0.726,0.768,0.768,frequency,genecalls,hcmdb,-1.0,-3439.0,MWU_ratio,0.0028422969386834,0.0214558756712807,2.37447176016934,2.1874136432564666,yes
7970,ACVR2B,DLK1,31.0,consensus,0.486,0.768,0.768,frequency,genecalls,autopsy,-1.0,-15343.0,MWU_ratio,0.000259736938032,0.0017686169053591,3.02331736747562,2.9430941131587405,yes
7970,ACVR2B,DLK1,31.0,consensus,0.486,0.768,0.768,frequency,genecalls,hcmdb,-1.0,-4860.0,MWU_ratio,0.0003306006162036,0.0042888996108089,2.865133466933484,2.504384986270544,yes
7971,IL15,DLK1,5243.0,consensus,0.451,0.768,0.768,frequency,genecalls,autopsy,-1.0,-11738.0,MWU_ratio,0.0034204205324425,0.0144883535737005,3.1476264582296536,3.091836014648811,yes
7971,IL15,DLK1,5243.0,consensus,0.451,0.768,0.768,frequency,genecalls,hcmdb,-1.0,-5520.0,MWU_ratio,1.215715413329176e-05,0.0003960672846582,2.9792296611532723,2.730279865813597,yes
3131,ITGB3,F2R,5787.0,consensus,0.656,0.502,0.656,frequency,genecalls,autopsy,1.0,10864.0,MWU_ratio,0.0015520104065476,0.0075553817490462,3.1770581078887723,3.0438550592107134,yes
3131,ITGB3,F2R,5787.0,consensus,0.656,0.502,0.656,frequency,genecalls,hcmdb,1.0,5298.0,MWU_ratio,6.25187023670639e-05,0.0012541367470207,2.8312426617384765,2.564703393516932,yes
3121,GZMA,F2R,4576.0,consensus,0.597,0.502,0.597,frequency,genecalls,autopsy,1.0,5832.0,MWU_ratio,0.0033584037917754,0.0142884516398487,3.216754520515578,3.1772670288747653,no
1449,COL4A4,ITGB8,2198.0,consensus,0.559,0.496,0.559,frequency,genecalls,autopsy,-1.0,-13018.0,MWU_ratio,0.001923463687351,0.0090243631626662,3.107226500642371,2.911458339105148,no
1449,COL4A4,ITGB8,2198.0,consensus,0.559,0.496,0.559,frequency,genecalls,hcmdb,-1.0,-3480.0,MWU_ratio,0.0090383444639628,0.046706197450627,2.7880268511597155,2.465290667565688,no
6919,COL4A5,ITGB8,2218.0,consensus,0.423,0.496,0.496,frequency,genecalls,autopsy,-1.0,-14958.0,MWU_ratio,1.0922084805143633e-07,2.2452389972659006e-06,3.218242682661126,3.090845985117296,no
6919,COL4A5,ITGB8,2218.0,consensus,0.423,0.496,0.496,frequency,genecalls,hcmdb,-1.0,-4908.0,MWU_ratio,3.086961843313067e-06,0.0001330925937022,2.993169882795718,2.7066698993155325,no
1473,LAMC2,ITGB8,6215.0,consensus,0.598,0.496,0.598,frequency,genecalls,autopsy,-1.0,-12397.0,MWU_ratio,0.000247426424643,0.0017022576330708,3.177649082285613,3.044388584443162,no
1473,LAMC2,ITGB8,6215.0,consensus,0.598,0.496,0.598,frequency,genecalls,hcmdb,-1.0,-3213.0,MWU_ratio,0.0085041453173649,0.0447733434509624,2.941760169250583,2.6385053268666416,no
1453,VWF,ITGB8,9550.0,consensus,0.353,0.496,0.496,frequency,genecalls,autopsy,-1.0,-10070.0,MWU_ratio,0.0010933877245095,0.0057381358197942,3.177614410738478,3.090965850759368,no
1453,VWF,ITGB8,9550.0,consensus,0.353,0.496,0.496,frequency,genecalls,hcmdb,-1.0,-4295.0,MWU_ratio,0.000128973119062,0.002077474070244,2.9424034135957835,2.707432599226031,no
1480,CHAD,ITGB8,1758.0,consensus,0.598,0.496,0.598,frequency,genecalls,autopsy,-1.0,-10975.0,MWU_ratio,0.0004390621656225,0.0027225620348643,3.177721664186946,3.0905540694955183,no
1480,CHAD,ITGB8,1758.0,consensus,0.598,0.496,0.598,frequency,genecalls,hcmdb,-1.0,-3338.0,MWU_ratio,0.0046772356611666,0.0297037297255308,2.888982346699742,2.7077828519221563,no
1482,THBS4,ITGB8,8923.0,consensus,0.572,0.496,0.572,frequency,genecalls,autopsy,-1.0,-27075.0,MWU_ratio,1.9987065834255969e-13,2.4233783696635347e-10,3.204578401568081,3.027919613329018,no
1482,THBS4,ITGB8,8923.0,consensus,0.572,0.496,0.572,frequency,genecalls,hcmdb,-1.0,-5136.0,MWU_ratio,9.089395386563237e-05,0.0016192048235081,2.916275314144052,2.619547017593906,no
7350,IFNG,LOX,5028.0,consensus,0.897,0.593,0.897,orgpairs,genecalls,hcmdb,1.0,6.704225352112676,OR,2.1795557232076627e-05,0.0490714133049632,2.72295367741806,2.3758927907105933,no
7350,IFNG,LOX,5028.0,consensus,0.897,0.593,0.897,frequency,genecalls,autopsy,1.0,25246.0,MWU_ratio,5.0126434770325066e-11,3.269524974680977e-09,2.9001543551585547,2.734570448609419,no
7350,IFNG,LOX,5028.0,consensus,0.897,0.593,0.897,frequency,genecalls,hcmdb,1.0,9381.0,MWU_ratio,1.3619496432154406e-13,9.078965852388467e-11,2.72295367741806,2.3758927907105933,no
8031,IL15,KLRK1,5249.0,consensus,0.451,0.626,0.626,frequency,genecalls,autopsy,1.0,18439.0,MWU_ratio,1.139744247075558e-05,0.0001363688097784,3.082472736375039,2.976360110326681,no
8031,IL15,KLRK1,5249.0,consensus,0.451,0.626,0.626,frequency,genecalls,hcmdb,1.0,7975.0,MWU_ratio,3.6641510328071365e-09,3.8723820549154457e-07,2.876679388564798,2.592657115827018,no
8030,CD4,KLRK1,1507.0,consensus,0.439,0.626,0.626,frequency,genecalls,autopsy,1.0,20486.0,MWU_ratio,1.0619831380919465e-06,1.7367745230366456e-05,3.0953074714116973,2.933823107559361,no
8030,CD4,KLRK1,1507.0,consensus,0.439,0.626,0.626,frequency,genecalls,hcmdb,1.0,8360.0,MWU_ratio,5.735516443277193e-10,7.2034761590493e-08,2.8948436960744184,2.5331059073769784,no
8028,GZMB,KLRK1,4583.0,consensus,0.681,0.626,0.681,frequency,genecalls,hcmdb,1.0,2575.0,MWU_ratio,0.0010397363215017,0.0100226417821287,1.7879274065678934,1.7879274065678934,no
8241,BMP8B,ACVRL1,670.0,consensus,0.619,0.398,0.619,frequency,genecalls,hcmdb,-1.0,-3283.0,MWU_ratio,0.0078843383804006,0.0423069203743353,2.879339358327183,2.7027889599844883,no
8849,MSTN,ACVR1B,6698.0,consensus,0.861,0.297,0.861,frequency,genecalls,autopsy,-1.0,-12164.0,MWU_ratio,7.836634234377967e-06,0.0001000917586422,2.157963565450758,2.657287226039444,yes
8849,MSTN,ACVR1B,6698.0,consensus,0.861,0.297,0.861,frequency,genecalls,hcmdb,-1.0,-2700.0,MWU_ratio,0.0056721733516629,0.0336032776476096,2.152758824912285,2.3454677443047607,yes
8571,AMH,ACVR1,260.0,consensus,0.887,0.265,0.887,frequency,genecalls,hcmdb,-1.0,-3774.0,MWU_ratio,0.0019312552343452,0.0158487290348821,2.7022145629263066,2.3618325667769824,yes
8314,BMP8B,BMPR1B,673.0,consensus,0.619,0.567,0.619,frequency,genecalls,hcmdb,-1.0,-5655.0,MWU_ratio,1.7844983094785765e-05,0.000531424823022,2.926801931719161,2.626655194685144,yes
8324,RGMA,BMPR1B,7905.0,consensus,0.459,0.567,0.567,frequency,genecalls,hcmdb,-1.0,-3699.0,MWU_ratio,0.0038343992639563,0.0259803784374083,2.9278888943125385,2.626275483269836,yes
8755,AMH,BMPR1A,262.0,consensus,0.887,0.329,0.887,frequency,genecalls,hcmdb,-1.0,-3774.0,MWU_ratio,0.0019312552343452,0.0158487290348821,2.7022145629263066,2.3618325667769824,yes
8824,ACVR2B,IGSF1,33.0,consensus,0.486,0.725,0.725,frequency,genecalls,hcmdb,-1.0,-3709.0,MWU_ratio,0.0061848792353557,0.0358276493673746,2.791718098100465,2.521722594465037,yes
6568,CD40LG,CD9,1524.0,consensus,0.796,0.255,0.796,frequency,genecalls,autopsy,1.0,12814.0,MWU_ratio,0.0007251935155339,0.004077157321618,3.190499736101023,3.1115841068953527,yes
